date,hour,PM2_5,PM10,temp,humidity,CO,NO2,SO2
2022-01-15,03,151.3953488372093,166.32558139534885,18.452093023255816,83.91883720930232,0.756279069767442,0.0,0.0
2022-01-15,04,151.11363636363637,166.5909090909091,18.307727272727274,84.49113636363637,0.7234090909090909,0.0,0.0
2022-01-15,05,155.25581395348837,171.5581395348837,18.275348837209304,85.36255813953488,0.7623255813953489,0.0,0.0
2022-01-15,06,154.04651162790697,170.58139534883722,17.860232558139536,88.75488372093024,0.8186046511627908,0.0,0.0
2022-01-15,07,153.41860465116278,170.2093023255814,17.54953488372093,91.32744186046511,0.9646511627906976,0.0,0.00023255813953488373
2022-01-15,08,129.48837209302326,142.7674418604651,17.893953488372095,91.0,1.3162790697674418,0.0,0.0018604651162790699
2022-01-15,09,114.53488372093024,124.53488372093024,18.693953488372095,88.12279069767442,1.332093023255814,0.0,0.0016279069767441861
2022-01-15,10,101.93023255813954,111.13953488372093,18.83186046511628,87.20720930232558,1.3332558139534882,0.0,0.002325581395348837
2022-01-15,11,104.20930232558139,114.16279069767442,19.865116279069767,82.72,1.03,0.0,0.0
2022-01-15,12,101.95348837209302,111.23255813953489,20.690697674418605,79.4586046511628,1.0316279069767442,0.0,0.0
2022-01-15,13,109.55813953488372,119.53488372093024,22.21348837209302,73.74627906976744,0.9253488372093023,0.0,0.0
2022-01-15,14,120.37209302325581,130.86046511627907,24.134651162790696,67.4439534883721,1.0348837209302326,0.0,0.0
2022-01-15,15,126.13953488372093,137.1860465116279,23.797906976744184,68.76767441860466,1.3165116279069766,0.0,0.0
2022-01-15,16,132.3409090909091,145.0,22.282272727272726,74.2259090909091,1.4270454545454545,0.0,0.0
2022-01-15,17,126.02325581395348,138.2325581395349,21.509767441860465,76.97837209302325,1.5034883720930234,0.0,0.00023255813953488373
2022-01-15,18,131.3953488372093,143.88372093023256,21.30953488372093,78.09581395348837,1.8299999999999998,0.0,0.002325581395348837
2022-01-15,19,157.97674418604652,172.41860465116278,21.496976744186046,78.08186046511628,2.1393023255813954,0.0,0.005813953488372093
2022-01-15,20,166.02325581395348,180.5581395348837,21.244651162790696,79.19558139534884,1.658139534883721,0.0,0.003953488372093024
2022-01-15,21,154.41860465116278,167.7906976744186,20.76906976744186,80.88790697674418,1.233720930232558,0.0,0.0
2022-01-15,22,140.97727272727272,152.61363636363637,20.687727272727273,81.48681818181818,1.1145454545454545,0.0,0.0
2022-01-15,23,129.88372093023256,140.1627906976744,20.36325581395349,83.03418604651162,0.8662790697674418,0.0,0.0
2022-01-16,00,115.69767441860465,125.30232558139535,20.43674418604651,82.51302325581395,0.7476744186046511,0.0,0.0
2022-01-16,01,115.69767441860465,125.46511627906976,20.644883720930235,81.95883720930233,0.766279069767442,0.0,0.0
2022-01-16,02,114.0,123.95348837209302,20.863488372093023,80.73069767441861,0.7309302325581395,0.0,0.0
2022-01-16,03,118.76744186046511,129.11627906976744,20.44255813953488,82.42023255813955,0.7383720930232558,0.0,0.0
2022-01-16,04,129.02325581395348,139.3953488372093,20.408837209302327,82.80209302325582,0.7286046511627906,0.0,0.0
2022-01-16,05,117.04545454545455,126.13636363636364,20.435681818181816,83.89772727272727,0.7518181818181818,0.0,0.0
2022-01-16,06,119.67441860465117,128.65116279069767,19.929069767441863,87.39813953488373,0.9467441860465117,0.0,0.0
2022-01-16,07,127.51162790697674,136.3953488372093,20.341627906976747,86.58720930232558,1.0267441860465116,0.0,0.0
2022-01-16,08,132.1860465116279,142.7906976744186,21.999302325581397,81.95651162790698,1.5176744186046514,0.0,0.0018604651162790699
2022-01-16,09,119.20454545454545,129.9318181818182,22.919318181818184,79.22386363636363,1.0475,0.0,0.0
2022-01-16,10,123.57142857142857,134.35714285714286,23.642619047619046,77.75857142857143,0.9576190476190476,0.0,0.0
2022-01-16,11,121.75,131.27272727272728,24.045454545454547,77.55045454545456,1.280909090909091,0.0,0.0
2022-01-16,12,83.0,90.6046511627907,26.494418604651162,69.62279069767442,0.6393023255813953,0.0,0.0
2022-01-16,13,58.72093023255814,70.06976744186046,28.516744186046513,60.92674418604651,0.267906976744186,0.0,0.0
2022-01-16,14,53.58139534883721,66.81395348837209,27.93093023255814,61.75906976744186,0.3274418604651163,0.0,0.0
2022-01-16,15,50.627906976744185,61.372093023255815,26.97860465116279,63.63511627906976,0.41930232558139535,0.0,0.0
2022-01-16,16,118.09302325581395,128.27906976744185,22.845581395348837,77.90255813953489,1.03,0.0,0.0
2022-01-16,17,86.74418604651163,94.27906976744185,21.71488372093023,79.33627906976744,1.0151162790697674,0.0,0.0
2022-01-16,18,75.0,81.04651162790698,21.545348837209303,80.03418604651164,1.0104651162790699,0.0,0.0
2022-01-16,19,81.23255813953489,88.06976744186046,21.64744186046512,80.36860465116278,1.0569767441860465,0.0,0.0006976744186046512
2022-01-16,20,33.06976744186046,39.04651162790697,19.11860465116279,85.70558139534884,0.4960465116279069,0.0,0.0
2022-01-16,21,12.744186046511627,13.488372093023257,17.787674418604652,83.76720930232558,0.3969767441860465,0.0,0.0
2022-01-16,22,12.909090909090908,13.522727272727273,17.255,82.50363636363636,0.3365909090909091,0.0,0.0
2022-01-16,23,32.97674418604651,39.25581395348837,16.833023255813956,85.15976744186047,0.31860465116279074,0.0,0.0
2022-01-17,00,41.604651162790695,51.23255813953488,16.42604651162791,87.96232558139535,0.3202325581395349,0.0,0.0
2022-01-17,01,42.83720930232558,53.04651162790697,16.196046511627905,89.46186046511629,0.31,0.0,0.0
2022-01-17,02,6.636363636363637,7.0227272727272725,15.023863636363636,93.46613636363637,0.26272727272727275,0.0,0.0
2022-01-17,03,6.255813953488372,6.767441860465116,14.859767441860466,92.02372093023256,0.26813953488372094,0.0,0.0
2022-01-17,04,17.25581395348837,19.046511627906977,15.410465116279068,90.33116279069768,0.2886046511627907,0.0,0.0
2022-01-17,05,13.209302325581396,13.627906976744185,14.606046511627909,93.26255813953489,0.2818604651162791,0.0,0.0
2022-01-17,06,10.069767441860465,10.488372093023257,14.587906976744186,92.58976744186047,0.31697674418604654,0.0,0.0
2022-01-17,07,9.953488372093023,10.511627906976743,14.638837209302325,92.19767441860465,0.5023255813953489,0.0,0.0
2022-01-17,08,11.279069767441861,12.093023255813954,14.962093023255814,89.28744186046512,0.6230232558139535,0.0,0.0
2022-01-17,09,20.651162790697676,22.27906976744186,15.246046511627908,87.74441860465117,0.6311627906976744,0.0,0.0
2022-01-17,10,27.930232558139537,30.930232558139537,15.693255813953487,85.78860465116279,0.642093023255814,0.0,0.0
2022-01-17,11,20.302325581395348,21.813953488372093,16.426976744186046,80.20162790697674,0.5520930232558139,0.0,0.0
